time_ms,fuel_pressure_psi,chamber_pressure_psi,oxygen_pressure_psi,ducer4_psi,ducer5_psi,ducer6_psi,ducer7_psi,ducer8_psi,thermistor1_C,thermistor2_C,thermistor3_C,thermistor4_C,thermistor5_C,thermistor6_C,loadcell_lbs
1351,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1353,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1354,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1355,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1356,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1357,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1358,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1359,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1360,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1361,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1376,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1378,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1380,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1381,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1383,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1384,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1386,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1387,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1389,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1391,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1392,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1393,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1395,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1396,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1397,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1398,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1399,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1400,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1402,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1403,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1404,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1405,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1406,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1407,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1414,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1415,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1416,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1417,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1419,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1421,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1423,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1425,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1426,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1427,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1428,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1429,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1431,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1433,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1434,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1435,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1436,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1437,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1438,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1439,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1440,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1441,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1442,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1443,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1458,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1460,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1461,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1462,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1463,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1464,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1466,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1468,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1470,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1472,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1473,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1474,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1475,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1476,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1477,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1478,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1479,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1480,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1481,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1482,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1483,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1484,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1485,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1486,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1493,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1494,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1495,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1496,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1497,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1499,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1501,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1503,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1505,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1506,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1507,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1508,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1510,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1511,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1512,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1513,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1514,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1515,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1517,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1518,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1519,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1520,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1521,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1522,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1529,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1530,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1531,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1532,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1533,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1535,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1537,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1538,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1539,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1540,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1542,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1543,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1545,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1547,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1548,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1549,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1550,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1573,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1575,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1576,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1577,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1579,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1581,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1583,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1585,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1586,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1587,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1588,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
1589,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
1590,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
1591,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
1592,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
1593,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1594,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1595,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1597,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1598,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1599,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1600,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1601,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1602,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1609,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1611,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1612,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1614,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1616,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1618,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1619,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1620,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1621,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1622,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1624,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1626,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1627,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1628,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1629,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1630,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1631,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1632,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1633,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1634,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1635,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1636,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1637,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1644,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1645,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
1646,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
1647,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
1648,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1649,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1651,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1652,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1653,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1654,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1656,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1658,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1659,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1661,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1663,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1665,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1666,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1667,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1668,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1669,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1670,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1671,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1672,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1673,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1689,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1691,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1692,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1693,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1694,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1696,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1698,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1700,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1702,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1703,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1704,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1705,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1706,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1707,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1708,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1709,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1710,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1711,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1726,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
1727,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
1728,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1729,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
1730,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1732,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1733,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1734,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1735,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1737,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1738,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1739,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1740,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1742,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1744,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
1745,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
1746,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1748,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1750,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1751,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1752,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
1753,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
1754,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
1762,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1763,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1764,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1765,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1766,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1767,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1769,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1771,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1773,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1774,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1775,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1777,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1780,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1782,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1783,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1784,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1785,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1786,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1787,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1788,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1789,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1790,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1791,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1792,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1809,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1811,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1812,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1814,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1816,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1818,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1820,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1821,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1822,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1824,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1825,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1826,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1828,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1829,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1830,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1831,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1832,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1833,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1834,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1835,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1836,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
1837,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
1838,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1839,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1847,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1848,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1849,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1850,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1851,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1853,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1855,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1856,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1857,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1858,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1860,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1861,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1862,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1863,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1864,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1865,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1866,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1867,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1869,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1870,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1871,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1872,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1873,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1874,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
1881,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1882,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1883,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1884,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1886,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1888,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1890,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1892,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1893,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1894,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1916,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1917,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1918,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1919,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1920,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1921,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1923,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1925,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1926,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1927,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1928,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1929,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1931,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1933,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1934,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1935,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1936,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1937,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1938,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1939,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1940,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1941,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1942,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1943,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1951,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1952,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1953,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1954,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1955,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1956,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1958,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1959,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1960,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1961,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1963,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1965,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1966,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1968,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1970,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1972,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1973,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1975,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1976,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1977,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1978,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1980,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1994,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1996,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1998,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1999,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
2000,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
2001,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
2003,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
2005,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
2008,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
2031,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
2032,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
